218	-4.7626400	-6.2414977
219	-4.9315390	-4.9586878
220	-4.7035344	-5.7955194
221	-3.3025399	-6.2729677
222	-4.1403749	-5.1327431
223	-3.8137563	-6.1946420
224	-2.4105049	-4.9584442
225	-4.4437371	-6.2758337
226	-3.6722740	-6.3804859
227	-3.4923589	-5.9735848
228	-3.6315622	-5.8578605
229	-4.3941760	-5.5631801
230	-4.9275441	-6.2883032
231	-4.2252914	-5.9838204
232	-4.9775755	-6.8605382
233	-3.3672403	-5.5530427
234	-2.7962122	-4.2050655
235	-4.7074915	-6.0827377
236	-3.4555256	-6.3792907
237	-4.2946166	-5.8820596
238	-3.2994779	-6.5800543
239	-3.7891483	-6.0454159
240	-3.6813639	-6.4080051
241	-3.7374884	-5.4955091
242	-3.4518845	-6.3591688
243	-5.7689619	-7.4247345
244	-4.0731858	-6.4402769
245	-3.7278175	-5.6560098
246	-3.3864362	-6.5561329
247	-3.2756243	-5.5620269
248	-5.0049708	-5.8049074
249	-2.6194658	-4.4153800
250	-5.0155156	-6.9578993
251	-3.5573048	-4.9983210
252	-3.0687598	-4.3334718
253	-3.8204138	-6.2000687
254	-3.9337380	-5.9431052
255	-3.5425328	-6.2983828
256	-3.2450639	-6.9007445
257	-3.2386227	-5.7980260
258	-3.5322929	-5.9035543
259	-4.9454794	-7.0732300
260	-3.2169952	-6.0402687
261	-3.6160520	-5.7534403
262	-4.6691497	-6.6238009
263	-1.8936802	-4.0744359
264	-4.3450402	-6.9170209
265	-4.4470140	-5.4607768
266	-2.0494089	-5.5240076
267	-3.6643534	-7.3565747
268	-5.4114304	-5.9597791
269	-2.8966174	-5.7571310
270	-3.6443604	-6.9431494
271	-4.5600023	-6.6407335
272	-4.3897379	-5.9690756
273	-5.0367612	-6.1963981
274	-3.1999709	-4.9194512
275	-4.3983258	-5.7970982
276	-4.4310816	-6.1010745
277	-4.5406136	-6.5703350
278	-4.2152918	-4.9830345
279	-4.5369990	-5.3705045
280	-3.9194590	-6.3924113
281	-4.2702188	-5.3609178
282	-4.9278786	-6.0000599
283	-3.3634724	-5.7461759
284	-3.1061304	-5.9175077
285	-4.2586692	-5.3434100
286	-4.3092475	-5.5002286
287	-3.7665645	-6.7051905
288	-4.7392768	-8.0932025
289	-4.0726235	-5.3692168
290	-3.7663722	-5.1706784
291	-3.9792969	-6.8686698
292	-4.9144064	-7.3142177
293	-3.4147555	-5.3124603
294	-3.8766850	-6.7145541
295	-5.3547810	-6.0567860
296	-3.2121196	-3.5201660
297	-3.4601547	-6.7655543
298	-4.5447996	-6.6076472
299	-4.6323787	-6.5746241
300	-3.0564455	-5.7342068
301	-3.4123226	-5.8823100
302	-4.8650747	-5.9252409
303	-3.9595470	-6.4198060
304	-5.3105700	-6.8396423
305	0.9073076	2.6755231
306	1.6188127	3.9671221
307	1.6939928	3.7548151
308	1.4304814	4.5049450
309	2.0128089	3.4641951
310	1.4309419	2.7389712
311	1.6487134	2.9791652
312	-0.1903176	1.9525493
313	0.9084759	2.5750460
314	-0.0295887	2.7201490
315	0.5351640	2.3588965
316	0.0117804	3.9069043
317	0.8922007	2.2143332
318	0.8462294	1.9787711
319	2.2329059	2.0076045
320	0.8689878	4.8723499
321	1.3845524	2.9164505
322	1.6769940	3.5076303
323	1.2947491	4.0472309
324	-0.1941104	2.6833077
325	0.6689621	3.6763175
326	0.0697452	2.5006233
327	-0.1176879	2.1876145
328	0.7147295	1.9760983
329	0.7255683	2.3824775
330	1.6691780	3.4311589
331	0.5930540	2.7579324
332	1.6259607	2.8669843
333	1.0805452	2.0972840
334	0.1614046	2.8998329
335	1.7379744	2.9125656
336	0.2669005	3.5568936
337	1.3601972	2.2141662
338	0.3318289	2.4216482
339	1.4142677	3.3882623
340	0.6768002	1.8920988
341	0.5624635	3.6753606
342	0.4025119	1.9117082
343	0.4679117	3.6724758
344	1.5617927	2.3210981
345	1.9284783	2.7162463
346	1.2131866	3.4281141
347	1.1421409	3.5154639
348	0.4058573	3.5122343
349	0.7538105	2.5885049
350	1.6328456	2.9684467
351	1.7110006	2.5984518
352	1.4435495	3.4165948
353	1.6909284	3.5509910
354	1.1792233	2.6304414
355	0.6612651	2.9963912
356	0.4256348	2.1301391
357	2.2388969	2.6592322
358	1.2373501	2.7067647
359	1.1344668	1.7534662
360	0.5169397	2.5397706
361	1.2284759	3.1524506
362	1.0507050	3.2824990
363	0.2083962	3.1684817
364	0.5383587	2.6893055
365	0.9991007	2.1291925
366	1.5937364	3.2718096
367	0.7886600	2.7911316
368	1.3980698	2.5774945
369	0.4748050	2.8293892
370	1.5113738	1.9650693
371	0.0902354	3.5990778
372	1.0364954	3.3204458
373	0.1464671	3.7581046
374	1.8782294	3.1686568
375	1.4095940	2.7084140
376	1.4231072	2.6921087
377	1.1718176	1.6083841
378	1.0363205	3.0101278
379	0.9830735	2.4529003
380	0.1187396	2.9678228
381	1.2276970	3.5632479
382	1.0218898	3.5941796
383	0.5755535	1.8913310
384	0.4608108	2.9984075
385	1.7203604	2.9240713
386	-0.1843185	3.3213120
387	0.1042828	2.4434030
388	1.0365391	2.2240363
389	0.6830371	3.3831970
390	1.0872847	3.0786501
391	1.9760936	3.3581466
392	0.8323149	2.4325862
393	-0.2228690	2.2881324
394	1.1044985	3.4543445
395	0.2849064	3.2716024
396	0.7351851	2.7448348
397	0.5862036	3.6064065
398	1.8097564	2.7970902
399	1.2563677	2.6266966
400	1.3787326	3.4124508
401	1.0285646	2.6697561
402	0.7070458	3.3015493
403	0.3298724	2.5153785
404	2.1023087	3.2868191
405	0.9593575	2.7746387
406	1.4292758	3.4840342
407	2.0528948	4.3323508
408	0.7691597	3.0865900
409	1.3810451	2.7135145
410	1.1513276	3.2542909
411	2.3069749	2.6565724
412	1.1792267	2.6080425
413	1.2972134	4.3354008
414	0.9137542	2.0989038
415	-0.0235269	3.3834715
416	2.1877377	3.4912735
417	1.3476630	3.7192864
418	1.3749345	3.0703242
419	1.8377080	3.1446029
420	0.3609523	2.5053371
421	0.7115379	2.5156718
422	1.2737819	3.4777559
423	0.2917300	3.0811716
424	0.9550526	3.0410167
425	1.0742059	3.6147423
426	2.2317294	2.4731681
427	0.7464164	3.2892829
428	0.5637558	3.2542509
429	1.4148713	3.1768955
430	0.9931496	3.5910289
431	1.5625482	2.3201824
432	2.2749316	3.5593271
433	1.4670185	3.1449822
434	0.3132087	3.1006279
435	1.9725400	3.1589377
436	0.3081903	2.2771967
437	1.5507373	3.7433348
438	0.1264400	2.5748674
439	0.4581153	3.5353857
440	0.4904668	2.6630914
441	1.0639513	3.9743446
442	-0.0440623	3.0727170
443	0.3794766	2.6097745
444	1.1060692	2.7544496
445	2.2915274	3.8412199
446	0.3757598	3.5624575
447	1.1520896	3.0262059
448	0.3232325	2.9772463
449	-0.0182032	2.4795920
450	1.2216601	3.6652534
451	0.9862286	3.3618265
452	0.1377115	3.1384263
453	1.0152414	2.8014697
454	0.9416549	2.4431773
455	0.8445373	3.7824297
456	2.0707555	2.9021001
457	1.6082140	3.2770420
458	1.1874099	2.4171263
459	0.0604045	2.5105589
460	0.5042053	2.5558494
461	0.4673784	3.6812932
462	1.5511250	3.0735104
463	1.4020381	3.7786637
464	0.9870565	2.5874631
465	1.0900665	2.9492311
466	0.8173333	2.9034432
467	0.6458405	2.8227708
468	0.6731490	2.8942775
469	0.3011707	3.0778222
470	0.9108727	3.8386967
471	0.0970431	2.6771138
472	-0.4744220	2.9994116
473	0.5159133	2.8054440
474	0.6299295	2.3386853
475	0.3675076	2.6027410
476	0.6137436	2.8038289
477	1.1003892	2.0124821
478	0.9838130	2.3705195
479	0.3022712	3.0840135
480	0.7789446	2.6342426
481	1.6907772	2.4567664
482	1.3551207	2.0899481
483	0.8398083	2.2093326
484	1.5543467	3.6048403
485	0.8631992	1.9916872
486	0.3435766	3.2159072
487	0.9025405	3.7486439
488	1.7439819	3.3203319
489	1.0986876	3.5835689
490	1.2147744	2.3133203
491	0.3604245	4.0331678
492	0.9661807	3.2394827
493	0.8497964	2.9449959
494	2.0474480	2.7953032
495	1.0663752	2.9021905
496	0.7059860	2.1552112
497	0.7225098	3.7955343
498	1.0730186	3.6186028
499	0.9116140	2.3702150
500	1.2661245	4.1716560
501	0.9032446	3.5622136
502	2.1141796	3.4841732
503	0.6259723	3.2982894
504	-0.1828803	3.7119728
505	0.6905507	1.8722783
506	1.7909095	3.5827830
507	1.1605640	3.3322953
508	1.5788768	2.4964592
509	2.3421604	1.8510271
510	1.3687720	2.3642553
511	0.9600491	3.9694363
512	0.8737164	3.5536938
513	0.9310292	2.8698984
514	0.3509503	2.7119122
515	1.0328301	2.9920787
516	0.9783467	3.0943806
517	0.9951063	2.6957519
518	1.2885743	3.3703589
519	1.7307279	2.0462695
520	2.1762123	3.3681920
521	1.6697325	3.2643343
522	1.4520769	3.7290061
523	1.2926101	1.4243973
524	1.5743643	2.5854345
525	1.0160104	2.4278400
526	0.9801067	2.7077963
527	0.8229723	3.0654764
528	0.7044531	3.7688249
529	1.4269731	3.4220655
530	1.3744013	3.0231521
531	1.5788076	2.4589466
532	0.4848133	3.9769217
533	2.3977425	1.7690836
534	-0.1512348	3.0033894
535	0.9705725	2.8637881
536	2.0653687	3.2582402
537	1.3998073	2.4960323
538	0.1412316	1.3136294
539	0.9298056	3.4002207
540	1.2247659	3.7172220
541	1.5017950	3.3512274
542	0.3509837	3.1302618
543	1.9156218	2.9726676
544	1.1632119	2.6882814
545	0.6181558	2.0623969
546	1.1723111	3.2994949
547	1.7065716	3.0935374
548	1.0502647	2.9513147
549	2.5630222	2.5393609
550	1.1155447	3.2116552
551	0.7294351	2.5232049
552	-0.2277148	1.8660174
553	0.8573349	2.4128006
554	0.5738771	3.0273427
555	0.4387449	2.3918886
556	1.3223501	3.6934165
557	1.1990445	2.5430660
558	0.2836151	3.5551355
559	0.5640358	2.9369781
560	0.9619484	2.7713328
561	0.1956753	3.7589901
562	0.4452339	1.9503644
563	-1.2891683	2.8780444
564	1.6648074	2.8065550
565	0.8746833	3.1812977
566	0.9346121	2.5060733
567	0.9822902	2.1447573
568	1.6282701	3.4219890
569	1.7765070	3.6562692
570	-0.0678322	2.1333040
571	1.5624202	3.3558667
572	0.3829160	3.0961272
573	0.2859964	2.1623257
574	0.6750376	2.1425224
575	1.2991786	3.4246057
576	0.9257105	2.4147799
577	1.0890663	4.1789060
578	0.9134469	3.6741913
579	1.4450143	2.3494551
580	1.1653820	2.4968051
581	0.8016857	3.0784696
582	0.8907304	1.8642915
583	0.7408022	2.3325252
584	1.3065765	2.8896148
585	1.1463742	2.9442700
586	0.8508577	2.8652133
587	1.0806448	2.6600228
588	1.0271932	2.9783100
589	1.3834781	2.9897764
590	0.2176908	1.9495607
591	0.1640045	3.1131246
592	1.7032852	3.6646608
593	0.4439462	3.3048931
594	0.7753096	2.8904686
595	1.5782244	3.7376795
596	1.7971330	4.2712637
597	0.9984463	2.7714310
598	1.0488774	2.9556321
599	0.6885189	3.1574850
600	0.1148182	2.4086203
601	0.2937078	3.6857115
602	1.1838894	3.3555084
603	1.6645448	3.4601060
604	0.3282016	1.8373239
605	1.8313331	2.1585090
606	1.2453119	2.1635310
607	1.2269879	3.1640599
608	1.0916478	3.3782162
609	1.2069394	3.0904194
610	1.4065690	3.4439607
611	1.3709742	2.3685380
612	1.4222049	2.7506420
613	1.8903688	3.5980405
614	-0.2118530	2.1343568
615	1.8655047	2.9059105
616	0.1907485	3.6940355
617	1.2974250	3.8480416
618	-0.1311105	2.1919156
619	1.0067243	3.0619394
620	1.1850837	2.8128533
621	1.1141247	1.8262046
622	0.7411220	3.2490208
623	1.1588651	4.6047376
624	1.7502598	4.2107271
625	0.8831400	3.9393980
626	0.5731787	3.7399698
627	1.2173582	2.6592876
628	1.0914958	2.2747675
629	1.3409672	2.9622930
630	0.1126758	2.4277357
631	0.4954429	2.5415452
632	0.7113976	1.8896137
633	0.3202387	4.2091368
634	-0.7185833	2.9245410
635	0.1403797	2.6211785
636	1.0008320	2.5995848
637	0.6662099	2.3932897
638	0.9292329	2.1512969
639	1.0641905	2.9202083
640	0.2538816	2.6069895
641	0.4879398	2.3659704
642	0.1564752	2.6531804
643	0.8322724	1.9242377
644	-0.7047258	2.9462812
645	1.4293431	2.3935422
646	1.2152321	3.7570574
647	0.8694908	3.3087069
648	0.6890871	3.2013084
649	1.5572608	2.1513782
650	2.2336955	4.2597475
651	-0.0925102	3.0855798
652	1.3443604	2.2981897
653	0.2949466	0.9379213
654	1.2036784	2.1262851
655	0.9451145	3.3431055
656	0.3076716	3.9201770
657	0.7291142	3.4385141
658	1.6123477	3.3779369
659	1.7688896	4.1377226
660	1.6872617	2.8526968
661	1.5088359	3.2628256
662	1.2730031	2.9205446
663	0.7821995	3.4409532
664	0.5563625	2.4973247
665	0.4564763	3.2877499
666	0.6460171	2.9366124
667	-0.6193498	2.3746235
668	0.6987504	3.2193400
669	1.2593256	3.2487568
670	1.8927879	3.4589282
671	3.8349488	6.6282469
672	3.0093298	5.9217367
673	2.9857627	5.3841416
674	4.5414501	6.2867799
675	4.3086571	6.2749572
676	3.8796532	5.6150506
677	3.9430816	6.4106771
678	4.2818824	6.1910481
679	3.8673284	6.2045161
680	4.1261473	5.8278615
681	3.2186676	5.8407275
682	3.8691990	5.8143078
683	4.3042222	5.7752385
684	3.6683804	5.4442651
685	3.9100863	5.6793697
686	3.8041325	5.6326355
687	4.1009939	4.8485999
688	3.8971048	5.6698118
689	4.4899791	5.9175786
690	3.2722321	5.5490730
691	3.9392735	5.9914769
692	3.7883698	6.0828670
693	3.4371623	5.8031202
694	3.3124768	5.6922106
695	3.8180098	6.0751216
696	3.7665705	6.5661915
697	3.6531701	6.3876689
698	4.0521429	6.7501150
699	3.8698141	5.8078985
700	4.0019751	6.0315453
701	4.3767272	6.5964618
702	3.8405541	6.1415801
703	3.7442258	5.2806861
704	4.1735811	6.5230044
705	3.9677305	6.0521807
706	4.1829913	5.7415125
707	3.7680191	5.9187557
708	4.4159035	6.0214962
709	3.1725106	6.0540970
710	4.6773987	6.0145788
711	4.4791931	6.0301773
712	4.0969921	5.9013814
713	4.0471150	6.0242815
714	4.1491405	6.1882484
715	3.3260018	6.1523300
716	3.5675997	5.3780186
717	3.9225974	6.2429763
718	4.6211633	5.9815884
719	4.6549728	5.7175902
720	4.0335676	6.2321608
721	3.6085795	5.9209012
722	3.8339846	6.4351425
723	4.4440820	6.5284305
724	4.2058843	6.5888407
725	4.0879058	5.0671674
726	4.2386270	5.2516639
727	3.4252386	5.1764220
728	4.7004807	6.0862676
729	3.6285896	5.6243597
730	4.3113335	5.6865082
731	3.7809224	6.4004575
732	4.0242661	5.6289890
733	4.2914574	5.7706567
734	4.1913189	5.8421281
735	3.8809215	6.0263408
736	4.5703883	6.1131062
737	3.6021092	6.7945667
738	3.5384183	6.0242035
739	3.5563939	5.5450369
740	4.4165310	6.2719729
741	3.7340227	5.7350406
742	4.3531099	6.1179559
743	3.2605411	5.9016999
744	4.5165623	5.8935053
745	3.4899492	6.6056046
746	4.2506553	6.4379527
747	4.1965839	6.4224900
748	3.8132433	5.9124358
749	3.6792362	5.6990326
750	4.6310139	5.7915361
751	4.2451850	6.0421329
752	3.7837969	6.5851524
753	3.8009009	6.8795311
754	4.8173351	6.8713597
755	4.2691384	5.5360440
756	3.6149745	6.2113227
757	3.6434949	6.4691731
758	3.7048593	6.0333464
759	3.4789716	5.8712786
760	3.9883836	6.3136496
761	4.4160598	6.2652168
762	3.5834398	6.2868027
763	3.6924286	6.4396021
764	3.3744968	5.9784024
765	3.0840661	6.6538677
766	3.6669570	5.4227486
767	3.3004624	6.3992313
768	3.5218820	5.2288918
769	3.8630464	5.5563765
770	4.9094007	6.2160517
771	3.8246926	5.2947099
772	3.6585457	7.0275879
773	4.0774207	5.4984781
774	4.6471835	6.7453283
775	4.1997085	6.2645970
776	3.6959977	6.4247044
777	4.5573754	6.2932263
778	3.3718166	5.6984381
779	3.7694045	6.5562900
780	3.5481351	6.6760527
781	4.7466394	5.4879443
782	4.6412006	6.1494193
783	4.3370366	5.7659945
784	4.1240330	5.6059664
785	4.5897929	6.0205462
786	3.8496864	6.1744963
787	4.1194205	5.7112769
788	3.9560503	5.9695231
789	4.2991417	5.6824807
790	4.3720571	6.1816536
791	4.5199954	5.4020371
792	3.4524628	5.6405020
793	4.1616385	6.2440801
794	3.5277799	6.8118694
795	4.1270770	6.1379208
796	5.3211297	6.0197931
797	3.8807013	6.1251001
798	3.7829376	6.3720238
799	3.9150834	5.5496982
800	4.3030460	6.2334832
801	3.4797922	5.9756489
802	4.4532229	5.6514383
803	4.0395941	5.8983681
804	3.5684687	5.4291309
805	4.4904421	5.9900263
806	3.3664073	6.3412301
807	3.0336944	5.4994856
808	3.4501637	6.0906445
809	4.5654186	6.1448263
810	4.4764122	5.6069291
811	4.1894404	6.0119057
812	4.7714658	6.0021189
813	4.4154283	6.5099104
814	4.5751524	5.7081028
815	4.0437478	6.1263638
816	4.4327605	5.9882075
817	4.1705669	5.9073007
818	3.7219867	6.0187729
819	4.1114847	5.6749820
820	4.1595457	5.7197589
821	3.9107802	5.4982393
822	3.1647998	6.2960055
823	3.7196699	5.8873013
824	4.1615890	5.6387928
825	3.5696558	6.4897413
826	4.2760842	6.0948513
827	3.6350088	6.3655782
828	3.1690739	5.5006396
829	4.6706673	6.1173855
830	3.7455585	6.5053552
831	3.9170977	6.2483409
832	4.7236783	5.3907235
833	3.8173261	5.9246861
834	3.6875792	5.9218449
835	3.7823649	6.3804331
836	4.2957476	5.3704842
837	3.8143808	6.2512941
838	4.7225984	6.6826384
839	3.9304411	5.9462941
840	4.2251553	5.5922237
841	4.5059812	5.0076592
842	4.3502368	5.9861051
843	3.7647692	5.8954915
844	3.9184181	5.7244510
845	4.4562565	5.7799045
846	3.9163167	6.1642305
847	3.5855345	6.4197511
848	4.3007865	6.3997297
849	3.4944097	5.3309322
850	3.5975937	6.1743029
851	3.8738747	7.4804710
852	4.8724887	5.8340202
853	3.4855466	5.7646592
854	4.0066182	6.5602396
855	3.9469404	5.2072704
856	4.6610542	5.2639457
857	4.1687724	5.6387914
858	3.8116765	6.3922054
859	3.8815244	6.5602335
860	4.5747611	5.3934387
861	4.2733561	6.6092741
862	3.7606215	5.1800153
863	4.3500091	5.1703563
864	4.4843941	5.0922530
865	4.1985258	5.8124043
866	4.4165428	4.6126171
867	4.0030579	5.8978014
868	4.0313687	5.1658949
869	3.0190541	5.9827150
870	3.7574759	7.0748953
871	4.2740610	6.2004464
872	4.2109757	5.4922008
873	4.3516183	6.2828438
874	4.0095709	6.1349718
875	4.7122364	6.2108855
876	4.2630501	5.4583743
877	4.7513036	5.6722486
878	4.8034906	5.9049177
879	3.8422302	6.1946320
880	4.0238590	5.8175039
881	4.3613612	5.9073921
882	4.0690699	5.9358209
883	4.3006693	6.2157047
884	4.0593178	5.8456651
885	3.7493474	5.9118345
886	4.0017395	5.1381389
887	4.2960438	5.6687742
888	4.2858435	6.1404648
889	4.1912886	5.9432447
890	3.6974667	6.1942981
891	3.5213550	5.9916732
892	4.4585917	6.1245681
893	4.4733547	5.5896962
894	4.1838067	5.9422768
895	4.4982677	5.7667413
896	3.7681932	5.4647817
897	4.1295916	5.5693943
898	3.8807674	6.9263408
899	3.9753916	6.5154773
900	4.2918167	5.6963641
901	3.0761615	6.3621963
902	4.1389752	5.5094555
903	3.0778067	6.4929439
904	4.2627369	5.9357462
905	4.4563714	6.5067068
906	4.4225467	5.5884915
907	3.5744058	5.5917582
908	4.1588359	6.0521584
909	3.5567418	6.1707546
910	3.9778758	5.7516560
911	3.3838627	6.0330611
912	4.4002180	5.9411844
913	3.9775798	6.3172650
914	4.6447341	6.3406418
915	4.6052142	6.1351915
916	3.2370031	5.8056196
917	3.9437095	5.9463248
918	3.9497887	6.0051451
919	4.1101126	5.4839632
920	4.0723137	5.3272814
921	3.4548852	6.1766805
922	3.2524973	6.7051643
923	3.5592073	6.6042983
924	4.1275987	6.9707729
925	3.5171240	6.4315844
926	4.1976439	6.1626515
927	4.7357984	5.2908725
928	4.7614553	5.2809600
929	4.0537469	6.0299874
930	3.8700296	6.0454659
931	3.4642457	6.9979667
932	4.4769302	5.1031331
933	3.7829954	5.1139678
934	4.3057689	5.5091769
935	4.4993577	6.1258566
936	3.7080891	5.9529744
937	3.5699222	6.3756617
938	4.3452353	6.2911668
939	3.8206833	6.0849676
940	3.7520181	5.4954946
941	3.5515234	6.7725814
942	3.5764267	6.3620062
943	4.4587328	6.0672643
944	4.3954318	5.9170074
945	3.7403834	5.9655391
946	4.9663917	6.1386762
947	3.5375288	6.0718104
948	4.2224997	6.1499469
949	4.9946095	5.4976523
950	3.7941704	5.6052093
951	4.0583006	5.7812608
952	4.2890965	6.1702252
953	3.2310817	5.2876849
954	3.9136010	5.8036895
955	3.6134887	5.9937948
