   4.4930632424532790e+00	   7.3294392635277958e+00	   8.5906680120665300e+00	   3.0384572900457085e+00	   9.1901640212679432e+00	   8.5816066934024047e+00	   7.5629968894269686e+00	   7.6971214590260395e+00	   6.1140419553755549e+00	   1.6065921193164745e+00	   2.0309482983235725e+00	   8.3203783637748940e-01	   9.8028568780803838e+00	   8.5701207711885523e+00	   8.1328117348787448e+00	
   9.5774240509205981e+00	   6.2931539589673129e+00	   9.1354541250070103e+00	   2.6437385609276589e+00	   9.4518750745233433e+00	   8.2148595371774586e+00	   5.7605923885357182e+00	   3.9361248207373323e+00	   7.7349402221272729e+00	   5.6945288227310789e+00	   6.6736417380414377e+00	   5.3213222943207850e-01	   5.0756195440024694e+00	   7.4766656330225301e+00	   9.5859763489999210e+00	
   4.4844465713420085e+00	   2.7508203532760955e-01	   8.7042227707666573e+00	   6.6763739807123956e+00	   9.5029042883506971e+00	   3.3353926562694269e+00	   4.3599805994118288e+00	   6.3774991479610064e+00	   5.5389797108269914e+00	   5.9716492462910864e+00	   1.2527160858888886e+00	   6.3088465017982358e+00	   8.1158342709594304e+00	   3.0844348778595654e-01	   7.5870063060056179e+00	
   6.9190258072506339e-01	   2.9578525627378536e+00	   7.7038817418503944e+00	   3.0794647812045142e+00	   4.9644575860914175e+00	   6.5206955933568835e+00	   8.1009940243566110e+00	   5.6451573186907567e+00	   2.9361716512309801e+00	   8.2085523147712820e+00	   8.3735608537146682e+00	   3.0486656110601738e+00	   6.8911263934802651e+00	   8.5354608411390469e+00	   4.9189940031766080e+00	
   1.9114253345478571e+00	   1.2094533941020091e+00	   7.4728199308997745e+00	   6.3451247543980882e+00	   5.7644467226560456e+00	   3.9054974137018306e+00	   6.2182102879642578e+00	   3.5180980695275519e+00	   5.9060275211604543e+00	   9.9338233886896781e+00	   7.0280076905265734e+00	   7.4022805563287601e+00	   3.6642464995181978e-01	   4.6873601123147690e+00	   5.9295070526604299e+00	
   5.5716246159938407e+00	   1.4370016478155945e+00	   7.0419278868403641e+00	   5.6031246610173930e+00	   9.9011635094658992e+00	   4.4207345142683865e+00	   3.6169952040287709e+00	   2.1492678428064513e+00	   1.6370710492385365e+00	   3.4261225341243828e+00	   2.9408247466591786e+00	   5.6293245703955117e+00	   1.1267942502401118e+00	   4.8587963533321545e+00	   3.7279526425474394e+00	
   9.4708551036603907e+00	   7.3289587757949004e+00	   5.9856785907389662e+00	   9.9707397218088967e-01	   5.6895338848110271e+00	   6.0114108679732050e+00	   5.8582535588211693e-01	   9.9614549006422344e+00	   3.7143151197565158e+00	   6.2103061560891959e-03	   7.5299722417650354e+00	   7.1246700769506290e+00	   9.8695866046734491e+00	   5.1579501750064116e+00	   1.4805937076329456e+00	
   6.1502713291157471e+00	   4.6111908380638678e+00	   6.7923605297041174e+00	   3.8142673706830732e+00	   6.1402053699776999e+00	   9.8887109062149374e+00	   7.4876065114690906e+00	   7.0461145133285319e+00	   9.0197802626614507e+00	   6.3047972742863112e-01	   8.3564887072671041e+00	   6.4566499730948133e+00	   2.5961821352864565e+00	   3.8846103307506130e+00	   2.9183535655124504e+00	
   8.1371112926870062e+00	   5.3364545502575877e+00	   2.9969435498227890e+00	   5.6761610479083586e+00	   1.5001390273765880e+00	   7.4560374786573957e-01	   9.9904717118534734e+00	   5.2526146523963995e+00	   4.1045387763226913e+00	   4.6595884990009493e+00	   2.7164944029340532e+00	   3.0685265828755428e+00	   7.1765709677724776e-01	   3.8429742045105519e+00	   6.3693005131639442e+00	
   5.6458019928203349e+00	   2.8917013441989869e+00	   5.4044141201555727e+00	   5.0169558280096394e-01	   3.0706857355693353e+00	   3.5630684425081851e+00	   5.8428166402784232e+00	   4.1398193438190720e+00	   8.3010503281444485e+00	   9.8723225394985334e+00	   5.2477421638238466e+00	   5.4357987760999560e+00	   1.5937380895537867e-01	   2.0479945386870280e+00	   4.4929590667564980e+00	
   5.3784362894793594e+00	   8.4035909550123513e+00	   9.2659474812555445e+00	   4.7998070973168954e+00	   7.2616098013649406e+00	   2.0607072085732190e+00	   2.0452958625079329e+00	   2.0956746259409922e+00	   9.7343555915661550e+00	   3.9544295148251196e-01	   9.9915302069926160e-02	   7.9750646696199059e+00	   4.9925044904288747e+00	   1.0875755412788290e+00	   8.6687712343982604e+00	
   9.0115676316868676e-02	   1.5850068156353447e+00	   7.0545147026040098e+00	   2.3293402631821447e-01	   5.6411128349153756e+00	   4.0320445665063929e+00	   7.6657201067957734e+00	   8.0529297989770807e+00	   5.6104804350352966e+00	   3.6657350864103986e+00	   7.4227075815953594e+00	   6.7807065541886589e+00	   2.1284071158509521e+00	   7.1504147053183420e+00	   6.9365560456226998e+00	
   2.8876961994980963e+00	   2.2927669486318636e-01	   7.7125255064083795e+00	   4.3977905658309249e+00	   1.4573339499560733e+00	   3.6119940289789820e+00	   9.9395997485049232e+00	   4.0372850319126723e+00	   6.8383610056010511e+00	   1.7003003469004863e+00	   9.6745233777195523e+00	   9.7390288664366462e+00	   8.0272437392479716e+00	   2.2309279124874903e-01	   6.0377872523706380e+00	
   6.5496745859750236e+00	   5.9937033618956814e+00	   5.7658848392146407e+00	   2.4234938565706132e+00	   5.5156575882796144e+00	   7.8678231598621640e+00	   3.2461885321431661e+00	   1.0289409977617880e+00	   5.4578436680790201e+00	   8.6665938503483524e+00	   9.7609496670373943e+00	   6.6024399869456998e+00	   5.6949015475310416e+00	   9.9767474548378949e+00	   3.9058296554164751e+00	
   8.7180761936451727e+00	   6.4845680849024436e+00	   9.6287773332421587e+00	   8.1143485972965053e+00	   6.2523011387225802e+00	   5.4536445733771277e+00	   7.4060915987118818e+00	   8.7331990078112529e+00	   7.4908767926533226e+00	   6.3818504951888055e+00	   6.6350777155668537e+00	   2.4655173240300519e+00	   3.2981421470718031e+00	   7.5921528751578427e-01	   4.7187668366502846e+00	
   7.1292298915766441e+00	   4.8895254411656150e+00	   3.0705786599530049e-01	   4.3931609086314989e+00	   6.8350857936378127e+00	   7.0971535367950658e+00	   7.5131209355091322e+00	   6.1588453725284040e+00	   6.4335448151072141e+00	   8.8707124221108078e+00	   4.1975000475036373e+00	   4.5080165503749221e+00	   5.1617299311462457e+00	   3.9231579160450050e+00	   2.8893897544509795e+00	
   7.3404168957073370e+00	   9.9326036003895464e+00	   5.2852973921134030e+00	   8.8780399089268762e+00	   6.7360595634589071e+00	   5.2497593629896304e+00	   7.3522051159118309e+00	   6.2385555672889428e+00	   1.4589846643815063e+00	   7.6485919793357997e+00	   8.4746252184559889e-02	   2.5194204949443479e+00	   4.1339236477085919e+00	   3.3205969154599768e+00	   9.7455463100353761e+00	
   7.5385212493708478e+00	   5.1311121982736152e+00	   2.6778263023713009e+00	   1.0433554838765879e+00	   2.9388745795947244e+00	   5.8398335713681613e+00	   6.7449655824257597e+00	   2.9697933643743646e+00	   8.3801642139014874e+00	   4.8527869846328455e+00	   3.6294299486833701e+00	   7.6049863918589242e+00	   5.4299640049433942e+00	   6.5364254476572450e+00	   8.1188606639490346e-01	
   6.2609043273019305e-01	   3.8291678303535481e+00	   1.9297966006172962e+00	   9.3690265495056142e+00	   1.4212977766046475e+00	   2.2033197607805324e+00	   9.9028672019266200e+00	   6.8395847487685373e+00	   1.3012829120410108e+00	   6.8472495658877919e-01	   6.8964428998624241e+00	   5.2221147290487027e+00	   9.6946783113296817e+00	   4.9328332738130500e+00	   4.2800281145295225e+00	
   7.7843420784982440e+00	   5.4608818461416195e+00	   1.7387186589043002e+00	   3.7350237680955232e+00	   9.6334470309165567e+00	   6.8259050966831651e+00	   4.3990183669601457e+00	   4.2478305202612283e+00	   6.8655863777861628e+00	   5.1786804760680099e+00	   4.0463728230892322e+00	   1.0861400389634956e+00	   7.4839636004971344e-01	   2.3317504364391062e-01	   8.1559651409643719e-01	
   1.6632258529535537e-01	   7.4007272997284268e-01	   1.8393553053903833e+00	   1.6151489506117112e+00	   5.7054324499622666e+00	   3.3418925336211789e+00	   7.0400914445379348e+00	   7.3088917948039667e+00	   9.4030597998392178e+00	   4.0616546293489488e+00	   2.3685761919253610e+00	   6.8629898452693725e+00	   4.7200305240214346e-01	   4.0731637966359369e-01	   8.5281462844038689e+00	
   3.4949404209608623e+00	   8.3290867214820352e+00	   2.9585560432425440e+00	   1.4794767670081477e-01	   2.0490836999794748e+00	   6.8949149650865280e+00	   8.6928606841724676e+00	   6.3294540943425428e+00	   4.5535818894513280e+00	   5.8170457103239102e+00	   9.5674440564192782e+00	   6.6255523518743109e+00	   2.7505482744214849e+00	   4.0394456185815697e+00	   8.8390214205484554e+00	
   6.6789471089123866e+00	   2.5390669680707525e+00	   3.7756152189421033e+00	   3.6634842995777106e+00	   2.6379798441133220e+00	   9.7510257051762785e+00	   6.4188293419507936e-01	   9.1482291090240953e+00	   1.1138415671664237e+00	   9.6636642222705831e+00	   2.4654746512454628e+00	   9.0574344705355472e+00	   6.1712513068157815e+00	   4.6913833808075633e+00	   2.2625318934312433e+00	
   5.8258150729473970e+00	   1.7021838265066846e+00	   6.3426731104917451e+00	   4.2993723005064810e+00	   9.0771031004587166e-01	   7.0572699179362219e+00	   1.8627569566393620e+00	   2.6580101151093571e+00	   6.1613512236893042e-01	   9.6255331485687652e+00	   3.8071032167217300e-01	   4.8980572433059821e+00	   3.9719262775780697e+00	   9.5381898838128816e+00	   4.7886070684991449e+00	
   7.9361459707661144e+00	   4.7141715435540430e+00	   3.8001090886687203e+00	   4.2655634228551822e+00	   6.7852378431097442e+00	   5.9897453200172812e+00	   5.5570021163682259e-02	   8.1814395906976145e-02	   7.7618830926213134e+00	   9.9839740875769429e+00	   2.6330591972467268e+00	   4.6334085305258919e+00	   7.0684788647721124e+00	   2.8896749171858174e+00	   6.3862687685935358e+00	
   8.0121661105502895e-01	   2.3167952355850652e+00	   4.6391399385169283e+00	   1.7122587945868073e-01	   9.4148119872475391e+00	   1.7130547974231136e+00	   8.6511374653961592e+00	   7.2786754963583320e+00	   2.7140350935218605e-02	   5.1352742438105148e+00	   8.0707038751137627e+00	   6.6341713428924285e+00	   3.8747252606336691e+00	   6.5836723251254137e+00	   4.0619477577660978e+00	
   7.5888264010121720e-01	   3.0479073555150871e+00	   7.5571804996929544e+00	   3.0753931647197641e+00	   1.5319881009578906e+00	   8.4301882773701511e+00	   5.6047007087146135e+00	   8.0973366773217244e+00	   6.0676542131927880e+00	   7.2200407816624921e+00	   7.9661341412680118e+00	   9.3750899478945833e+00	   1.2559945474085354e+00	   6.6715068120998158e+00	   9.0950125273558502e-01	
   4.9937192144711604e+00	   4.9777943368319546e+00	   2.5559529559476282e+00	   2.7027671121338059e+00	   6.6730852439183455e+00	   4.8999540489772428e+00	   8.9445343750853556e-01	   3.7660218501885256e+00	   3.5690083869246036e+00	   1.4583456682324270e+00	   1.2683391074717898e+00	   3.2686540111934281e+00	   3.5600207786868090e+00	   9.9614519314165095e-02	   7.0139513002730212e+00	
   1.7493712196880307e+00	   8.4345780848682708e+00	   6.8158097011518404e+00	   8.6722405900254671e+00	   7.8164815786567292e+00	   2.5960220826957983e+00	   4.2405518443901355e+00	   3.1965895084142759e+00	   3.9458999873817211e+00	   1.8684280468343206e+00	   1.2831531285142495e+00	   2.3212407684251812e-01	   8.3802304728497425e+00	   7.1608923072902018e+00	   7.8378672994969225e+00	
   8.8347915024298507e-01	   8.2380616856440998e+00	   4.0635034661199665e-01	   7.1805744310421469e+00	   9.0120476579274715e+00	   2.0402288640965258e+00	   5.0987646006088405e-01	   8.9332136607336281e+00	   3.9659074490763171e+00	   2.3770449049382893e+00	   6.5220777667156615e-01	   7.7308307976696531e+00	   7.1899377998685834e+00	   4.7175776874473137e+00	   6.8506580829361479e+00	
   2.1226131498466918e+00	   5.7085420279228694e-01	   4.5408561742952998e+00	   2.2994882997302102e+00	   5.0916280291654044e+00	   9.1727749502493534e+00	   2.0137897194835377e+00	   4.6765973998546242e+00	   4.1934986794471287e+00	   9.1962478353755834e+00	   8.2996512179278383e+00	   8.4869821985723237e-01	   5.6664686334831966e+00	   8.8084753296557516e-01	   6.9950769824608150e+00	
   5.5238110158416482e+00	   1.4364770377209435e+00	   7.9701349222266993e+00	   3.1390502778784879e+00	   3.8362918186121995e+00	   7.7407496173748491e+00	   1.4437629297276122e+00	   9.2205881119984774e+00	   8.2703854813298321e+00	   8.1660353430519694e-01	   5.8660440214272116e+00	   5.3564888765307614e+00	   2.7968254457682051e+00	   4.5465094891611262e+00	   3.3076596991736262e+00	
   8.8701850864026932e-01	   2.5687037474996020e+00	   5.6576596835051500e+00	   9.7900499331429671e+00	   7.5184740311791431e+00	   8.0091510461102420e+00	   4.6059018949823960e+00	   6.7230653541423990e+00	   7.2605822773522046e+00	   6.9591445472370665e+00	   3.3931695666628272e+00	   7.9836474528238419e+00	   5.8533276395764098e+00	   3.6955266955829735e+00	   6.7330346696593599e+00	
   7.6122519682001233e-01	   8.8954276539028960e+00	   6.0743038688311133e+00	   9.4154765621150158e+00	   4.5334235070488962e+00	   1.2868040290522187e+00	   8.0121165008592818e+00	   1.2468599424511229e+00	   9.0523358692162841e+00	   1.8868324324611152e+00	   7.5769641682008686e+00	   5.4752418669796619e+00	   3.8915287797964480e+00	   9.4565539733183464e+00	   8.2087890539720227e+00	
   9.3989529681980546e+00	   2.4842858666045942e+00	   7.5185252909221312e+00	   7.7302705967654317e+00	   5.7041469941975143e+00	   3.3340280344476425e+00	   1.1168218698974641e+00	   4.5564104536652632e+00	   7.8262790613067228e+00	   8.1707026238832228e+00	   6.7812178624443744e+00	   8.0282342899634820e+00	   1.7321341666907175e+00	   2.4585087633987222e+00	   8.8422100017400069e+00	
   5.0809327256131844e+00	   3.7280285903515176e+00	   6.7429971306805347e+00	   8.3114088551931804e+00	   3.2342996903469592e+00	   3.3910407247387422e+00	   3.8354326387114721e+00	   3.3718129367699023e+00	   3.2690504968408476e+00	   3.2438110245098182e+00	   2.7038909432887648e+00	   3.1557709026960303e+00	   2.4246782542734158e-01	   7.9338073194776380e+00	   7.8266728673560726e+00	
   9.8335908283530760e+00	   3.0859431883326383e+00	   7.3164548534450811e+00	   5.5752846033722103e-01	   2.6842059949132144e+00	   2.2561288182513106e+00	   8.4310935328554830e+00	   8.0502839852417498e+00	   2.0165732841993300e+00	   8.0040176274481905e+00	   6.1366435140522366e+00	   3.9649973525676021e+00	   9.1460078152744408e+00	   9.0375564581552332e+00	   4.6624396300621189e+00	
   7.1912788010785524e+00	   4.2566863785150524e+00	   3.6195321556215121e+00	   1.4227847932880167e+00	   7.3086787701751863e+00	   9.9658507882303056e+00	   4.3361901199351527e+00	   5.2617153997549480e+00	   6.5500923667155719e+00	   8.1593844357999004e+00	   4.7620615280342848e+00	   4.7066225109297513e+00	   8.4623377530591597e+00	   9.0744570337304058e+00	   7.8804829978996294e+00	
   7.1315002838892427e+00	   1.2721196549787084e+00	   8.9528975723693502e+00	   5.0428762196214096e+00	   7.2684330143546472e-02	   2.2762335601314154e+00	   9.9126951272812693e+00	   9.7615179512307026e-01	   1.0890836995121578e+00	   3.1704451376379037e+00	   2.0077877591542483e+00	   2.6402864257831093e+00	   8.7076301223631081e+00	   2.2557578934355060e+00	   2.7410287848474626e+00	
   2.9391854015939312e+00	   7.7706980278597229e+00	   9.7174668038654737e+00	   6.7429070851462072e+00	   6.4828722677198733e+00	   2.7220764208856973e+00	   3.6337671838280250e+00	   4.5454840836797237e+00	   8.8596404182339654e+00	   2.0328201154788186e+00	   5.8849535089217646e+00	   7.7733708705616644e+00	   7.5234203719906132e+00	   3.3413635749405679e+00	   6.7376948343048304e-01	
   9.4505323916715351e+00	   2.0814615240105026e+00	   1.1284150927459047e-01	   1.7584868617657845e+00	   2.0452724013189192e+00	   3.4841633541967019e+00	   7.7103039152023367e+00	   9.6184566303435961e+00	   5.8730818743164024e+00	   1.6147909556010187e+00	   8.5986020415586779e+00	   4.9408920326515151e+00	   6.1207875791757900e+00	   1.6858559981242638e-01	   9.8435673879424144e+00	
   4.0573892068972537e+00	   7.9095773889056487e+00	   5.4533525953907276e+00	   3.9016097794043345e+00	   6.5449354860577120e+00	   3.6731763015019583e+00	   6.6870985272137498e+00	   4.4725884893922387e+00	   7.8128563215004574e+00	   9.1136211484845084e+00	   7.3958629825963609e+00	   6.2691416261004544e+00	   2.0102434415899797e+00	   4.1757427920294488e+00	   4.6578937952298123e+00	
   9.9456815321951164e-01	   8.5277512349119036e+00	   7.0892704446423238e+00	   9.1847088216688775e+00	   2.7666535243881896e+00	   5.4079105252073045e+00	   1.4024118510929762e+00	   1.5863974676719783e+00	   5.9663067731481778e+00	   7.0727733612380490e+00	   8.4839320440916577e+00	   5.1224147867117473e+00	   2.5709075190061705e+00	   8.1622668648170009e+00	   1.4932794159168128e+00	
   4.0228177751991723e-01	   5.0804814167778600e-02	   9.2896531383354617e+00	   9.6231866242498967e+00	   8.5859149368780550e+00	   5.4878657077975346e+00	   9.6630552498397804e-01	   5.8321555519524448e+00	   1.7449270235851499e+00	   1.2067823303347391e+00	   5.1458268448362396e+00	   8.4448407556347771e+00	   9.5880167078863376e-02	   8.4103808569360918e+00	   3.7270305496015546e+00	
   3.9510929517859972e+00	   8.2326849342258264e+00	   3.4077848354099549e-01	   7.6007481581690310e+00	   3.9124783922169493e+00	   1.0647812383980981e+00	   9.7406890506414356e+00	   9.5458736757048861e+00	   8.0462081490676352e-01	   6.4038266234518790e+00	   3.4110254547827168e+00	   8.0100094792783185e+00	   3.3929415953375299e+00	   8.4057572208024456e-01	   4.0353318425086275e+00	
   5.9786133062261646e+00	   2.8350757750821574e+00	   9.1505403485161345e+00	   7.2998106891950187e-01	   7.2522581102714847e+00	   4.8537942457429555e+00	   1.4833864840687738e+00	   8.4720277802325921e+00	   8.2875195325288882e+00	   1.4894988690001698e+00	   1.8119906969131616e+00	   4.9567289147377185e+00	   7.4938932370609210e+00	   9.6978914524336375e+00	   5.5866217959309292e+00	
   1.1008716048445777e-01	   1.0997362131986943e+00	   5.7807313902117112e+00	   4.2301137961767354e+00	   2.8253246057388903e+00	   3.7520851886191720e+00	   3.5614366271800590e+00	   8.6256895010608514e-01	   1.5347099939730435e+00	   8.1501022742094809e-01	   8.1829583780776316e-01	   8.6713632858155911e+00	   2.8159658941210317e+00	   1.5114691213534248e+00	   7.9480223449606129e+00	
   3.0044582269906961e+00	   4.1866161569436846e+00	   1.4043787248914863e+00	   1.7792605036633513e+00	   3.9175922735592450e+00	   5.3432601325960825e+00	   1.7018359656798288e+00	   8.5742542446838534e+00	   6.1486140824507873e-01	   7.4478721779148218e+00	   4.6306935547446866e+00	   4.9711050963248660e+00	   3.8556086911550880e-02	   7.7599847255046450e+00	   2.6628976921524439e+00	
   3.4748830948866627e+00	   1.6045229452462517e+00	   3.0896154598624603e+00	   2.6002621140251581e+00	   2.7974576878211375e+00	   7.6197781844938408e+00	   7.7341970447277060e+00	   9.4270420719159844e+00	   5.8988340340870593e+00	   1.9291053657978485e+00	   9.1348669157600759e-01	   9.6179879469655312e+00	   3.0491880995973553e-01	   5.0241633148541407e+00	   3.6315675303746020e+00	
   6.8818771527311871e+00	   5.5532609991815862e-01	   2.4791935310868829e+00	   4.1672060345353064e+00	   5.6573633157751155e+00	   5.7082000309286398e+00	   7.5359671440460838e+00	   9.9130927862722729e+00	   4.6555877225790159e+00	   7.0738971833872455e-03	   5.8952071436731543e+00	   7.2833024979313432e-01	   6.9145190068627667e+00	   7.2518873821701924e+00	   1.2055497091259193e+00	
   3.3679055488774203e+00	   7.6542594470459502e+00	   4.7294917405061754e-01	   2.3260402826927673e+00	   3.7698988000552767e+00	   1.6199184789794963e+00	   2.0083221454256259e+00	   8.1054839941064394e+00	   4.6236792300613327e+00	   2.1631652289021530e-01	   8.4033850821830107e+00	   3.7742641018483636e+00	   2.7220417809214883e+00	   7.8152854309426267e+00	   5.1715816475711041e+00	
   1.2682696996338905e+00	   8.6084566420158044e+00	   1.9861399412079594e+00	   1.7106774808871195e+00	   1.2941055557475878e+00	   1.9651036845906056e+00	   8.8655661022750660e+00	   2.4797634977573568e+00	   9.0933631237925212e+00	   4.0219783088338907e+00	   4.0552393355754113e-01	   5.9092293833251333e+00	   9.8666098323592411e-01	   9.5211371030838325e+00	   7.9521179945812328e+00	
   5.3303289760561974e+00	   7.9202496320132578e+00	   2.9814476946358304e+00	   4.3466663787753115e+00	   1.5257389222048245e+00	   3.0266580356059780e-01	   4.4006933170213101e+00	   2.6632404577356885e+00	   1.5943813359900705e+00	   5.9110960308082108e+00	   3.8484997669494705e+00	   2.1585122181781746e+00	   3.8146933890273504e+00	   6.0859303966123441e+00	   9.0332631995639634e+00	
   9.0424705244718311e+00	   2.9717615454602750e+00	   9.8956837173078203e+00	   2.2503305126901951e+00	   7.0737910568620910e+00	   4.9118538622005161e+00	   4.3872020143152817e+00	   1.0549862902604634e+00	   7.9398026034991656e+00	   4.7133567191364523e-01	   5.2990577680466968e+00	   6.7643590268594647e+00	   6.3334492317609516e+00	   3.0429174450339227e+00	   1.4054298751190153e+00	
   2.8273089304917653e+00	   8.6361059749249804e+00	   9.7339931381350251e+00	   9.4740406572814315e+00	   2.6774328336328757e+00	   1.1703986223294205e+00	   6.8386948077071006e+00	   2.8965826570251521e+00	   6.7273137923351118e+00	   3.1674327988681084e-02	   6.4834377157283978e+00	   6.6710856514831596e+00	   3.4102287130741979e+00	   8.9543639527395378e+00	   2.2657412108111510e+00	
   5.2760665418993105e+00	   7.3224781543353004e+00	   5.0018615365319743e+00	   3.7751749928813183e+00	   8.3514808541810872e+00	   5.5365630438172122e+00	   1.1164323837218015e+00	   1.6133567078104749e+00	   9.1899542744196321e+00	   5.7637835656188052e+00	   1.0925386349154631e+00	   7.5490446045340809e+00	   6.3093840018455429e+00	   3.5781077487733901e+00	   3.0664425559516486e+00	
   7.9479846727467551e+00	   6.0883306875900933e-01	   5.8953593130213742e+00	   3.5931949759628479e+00	   1.7069541996977877e+00	   3.6906807794495435e+00	   5.5382080215484999e+00	   7.3469386720910475e+00	   5.6174978727668687e+00	   3.5054583139784459e+00	   7.5773783047100354e+00	   7.8123998876279916e+00	   6.5314386195582035e+00	   1.1843024967139160e+00	   5.0365346325574309e+00	
   3.0454911997395984e+00	   6.6734807682426425e+00	   7.3230161657609694e+00	   9.9116181324969634e+00	   6.7709397358907362e+00	   4.1377829451061512e+00	   9.7008183663693135e+00	   4.4271630936263628e+00	   2.0138985464927472e+00	   1.6230192192594450e+00	   3.9406077323155539e+00	   6.1583930209246365e+00	   9.1666542988678259e+00	   3.6117424197263848e+00	   2.2055359626500106e+00	
   1.4584734336025362e-01	   7.2596961569297291e-01	   9.9550365832712231e+00	   3.2590958638692147e+00	   2.4304012639509089e+00	   3.0537361642661587e+00	   6.0325237533999578e+00	   7.4153191474847366e+00	   2.5510710564760486e+00	   6.2324138387290500e+00	   3.5316004583689664e-01	   8.0990929262467546e+00	   7.1818932891190199e+00	   4.3662399495755446e+00	   3.7355536276729371e+00	
   7.4497180123363353e+00	   9.7001005409132923e-01	   9.5201113937524511e+00	   8.9232746699363314e+00	   6.4738361015532657e+00	   3.6968466250408536e+00	   6.5394689389433216e+00	   9.9916921176210778e+00	   6.2220070114059851e+00	   5.5104014685225771e+00	   6.2574183792437843e-01	   2.9008400807360326e+00	   1.1294018609709744e+00	   7.0652372507840937e+00	   3.8191612619300330e+00	
   2.8481285537690271e+00	   5.1624638904854123e+00	   4.6135256971630012e-02	   3.6995717536313344e+00	   3.3425613433845989e+00	   2.9167090684008246e+00	   6.6860797864558039e+00	   8.2471049810861139e+00	   3.7601340625879343e+00	   8.4942254696563637e+00	   9.9907791365808629e-02	   2.6020181658642683e+00	   6.8502539345610538e+00	   8.9449338799086568e+00	   7.3611878242818785e+00	
