   5.2427781e+00   3.4619758e+00   5.9982324e+00   7.1224369e+00   9.4114508e+00   6.2368137e+00   8.5574563e+00   3.8068370e+00   9.3214783e+00   3.5437254e+00   6.9555485e+00   8.0383332e-01
   4.8041121e+00   7.2680832e+00   9.2439151e+00   5.4026142e+00   8.7830946e+00   7.3763842e+00   7.3143160e+00   6.6323924e+00   5.5740123e+00   1.2627485e+00   1.4754074e+00   3.3350809e+00
   6.4484247e+00   7.4860985e+00   2.4523185e+00   5.5351159e+00   5.8804847e+00   7.0679044e+00   6.3397616e+00   5.1168646e+00   6.4514135e+00   8.1305516e+00   9.7406398e+00   6.5354910e-01
   4.9623968e+00   2.6210421e+00   4.1135369e+00   2.3139326e+00   8.2700283e+00   3.3634261e+00   8.9516203e+00   6.5154491e-01   9.6589912e+00   7.4724888e+00   4.2875192e+00   2.4965419e+00
   2.3686460e+00   3.0185498e+00   5.5820569e+00   9.2254573e+00   7.5549277e+00   1.6635840e+00   3.9044563e+00   8.0230175e+00   5.4701956e+00   6.0690702e+00   8.9884284e+00   3.0673100e+00
   3.6070617e+00   6.1051034e+00   3.2408990e+00   7.9649257e+00   3.1764624e+00   4.9150640e+00   3.4916601e+00   3.3897154e+00   9.1977853e+00   5.8877848e+00   8.3015344e+00   5.6651439e+00
   5.7901127e+00   3.6798972e-02   4.6256801e+00   1.5200847e+00   9.2394519e+00   3.5082376e+00   6.5776104e-01   4.9477663e+00   6.5845059e-01   1.3457453e-01   7.9421742e+00   9.0993351e+00
   6.7975268e+00   1.6649192e+00   2.4301734e+00   3.5479243e-01   2.5036728e+00   7.9971341e-01   4.2369644e+00   9.6951207e-01   7.3880207e+00   7.5018057e+00   4.7627553e+00   5.1985552e+00
   7.5886169e+00   8.6316765e+00   1.0191229e+00   5.1214769e+00   7.6343488e+00   1.8408499e-01   1.1815648e-01   3.1012795e+00   6.6782993e+00   8.6462410e+00   4.2693090e-01   4.6432858e+00
   4.6186556e+00   1.8041099e+00   2.9715327e+00   5.8257177e+00   4.1298702e+00   9.2245321e+00   5.3693988e+00   6.8244303e+00   2.4961615e+00   6.2665211e+00   9.5401637e+00   1.7581276e+00
   9.1967048e+00   3.2088539e+00   4.9491802e+00   5.8680200e+00   6.3867865e+00   5.8671885e+00   1.8693028e+00   2.2777496e+00   5.9740815e+00   3.9817678e+00   5.9875294e+00   9.0606073e+00
   3.6223690e+00   6.2932396e+00   1.4736678e+00   5.4190922e-01   4.7895607e+00   9.4951533e+00   7.5919464e+00   6.9526625e+00   9.9867785e+00   7.7347116e+00   6.1668679e+00   9.9808587e+00
   5.9017970e+00   8.4376870e+00   4.9221577e+00   4.7130680e+00   9.5691507e+00   2.2637510e+00   8.1632770e+00   3.6804618e+00   5.6606717e+00   3.4818701e+00   4.6649573e+00   1.8432357e+00
   6.8454505e+00   7.2059037e+00   4.0874712e+00   4.4566651e+00   6.6825608e+00   3.8989143e-01   9.7661376e+00   8.8454460e+00   4.8616620e+00   3.6707023e+00   2.9929779e+00   4.8194362e+00
   5.4388988e+00   3.5776029e+00   1.9249140e+00   9.4355955e+00   7.1675131e+00   9.7076069e-01   3.9048802e+00   8.4016424e+00   4.4906077e+00   4.7682837e+00   1.0084609e+00   4.7554961e+00
   3.7451435e+00   4.5776279e+00   2.9503482e+00   2.7509321e+00   5.2042904e+00   7.2247105e+00   6.0250068e+00   9.0822137e-01   8.4565719e+00   2.6297257e+00   1.6459281e+00   9.4446030e+00
   1.8277039e+00   1.6152669e+00   3.6867930e+00   1.9987510e+00   1.6291190e+00   7.6001867e+00   6.5829014e+00   2.0869382e+00   2.7249667e-02   5.3223868e+00   2.4690445e+00   9.5679678e-01
   9.9785655e+00   5.9971218e+00   6.2395218e+00   9.7465067e+00   5.8818087e+00   4.5038500e+00   4.4006077e+00   6.3642889e+00   6.1219108e+00   3.3359265e+00   2.9636622e+00   5.5220456e+00
   7.2935285e+00   1.5878205e+00   3.2821730e+00   5.3485930e+00   4.7923134e+00   3.5147304e+00   3.0963384e-01   8.6086072e+00   8.2692786e+00   8.1713899e+00   3.3595643e+00   1.3247341e-01
   2.0201414e+00   6.6066619e+00   3.5575025e+00   6.1288097e+00   2.9955026e-01   3.4166406e+00   1.2641139e+00   4.4929931e+00   6.1748223e+00   2.6145097e+00   5.5963296e+00   2.6415026e+00
   1.8722360e+00   3.3278750e+00   8.6469146e+00   5.3632808e+00   5.7037071e+00   4.6086132e+00   8.1170936e+00   9.0263541e+00   2.6918853e+00   4.4399578e+00   1.1193793e+00   5.0677322e+00
   4.6863804e+00   9.0464792e+00   5.4507697e+00   5.7416443e-01   3.2065674e+00   4.8751772e+00   2.8908760e+00   3.7040819e+00   4.3680592e+00   5.5193092e+00   9.6176959e+00   9.6446382e+00
   5.3711601e+00   4.0402234e+00   1.1751411e+00   6.0752476e+00   4.1238577e+00   7.6792334e+00   3.2148887e+00   9.4691338e+00   6.9964703e+00   5.7805744e+00   2.3154733e+00   3.6560682e+00
   3.4000252e-01   5.6073207e+00   7.9803533e+00   2.1582449e+00   8.4267093e+00   5.1463967e+00   7.7021158e+00   2.7071072e+00   4.8520941e+00   4.3606811e+00   4.3141772e+00   5.9272794e+00
   3.5301406e+00   7.7676709e+00   4.5759361e+00   4.1984127e+00   5.8345627e+00   3.8259715e+00   5.5053061e+00   3.9993333e+00   7.2390908e+00   4.2636051e+00   4.3276253e+00   4.7789651e+00
   5.2251580e+00   8.7180597e+00   9.6885329e+00   7.3951825e+00   4.7938180e+00   9.8000883e+00   6.0922582e+00   3.7478507e-01   9.1040645e+00   7.0348788e+00   4.5160587e-01   1.5684499e+00
   6.7021706e+00   9.8739062e+00   9.7095904e+00   2.8099332e+00   8.0767254e+00   7.4972205e+00   9.1698712e+00   8.7677109e+00   7.4873672e+00   1.5582831e+00   9.3431208e+00   3.6212593e-01
   2.1342308e+00   6.8975476e+00   6.1429616e+00   7.6524005e+00   4.6283089e+00   1.0441063e+00   1.3338678e+00   5.5720873e+00   2.6014441e+00   9.7369702e-01   6.1174102e+00   1.2562281e+00
   8.8687000e+00   7.8182390e+00   5.4989257e+00   3.3701958e+00   2.3668765e+00   4.3507569e+00   7.1954089e+00   5.3699195e+00   9.7899794e+00   1.2550111e+00   8.3977727e+00   1.3223530e+00
   7.2486745e+00   4.4885845e+00   4.8596626e-01   4.5756742e+00   8.7839668e+00   2.6123512e+00   9.5636435e+00   5.3882679e+00   9.9876814e+00   4.4003758e+00   6.1422915e+00   9.2684614e+00
   4.5743754e+00   7.3192024e+00   5.1228131e+00   8.4030918e+00   7.2729048e+00   4.7921343e+00   7.9694752e+00   6.1370218e+00   9.5736946e-01   1.1885876e+00   3.4544371e+00   1.5823948e+00
   3.8959899e+00   3.1329266e+00   3.2833940e+00   9.1476334e+00   6.4570519e+00   6.1926284e+00   1.6981765e+00   8.8007270e+00   3.5782628e-01   5.1886587e+00   9.2193073e+00   4.2686046e+00
   8.7861427e+00   3.1637816e+00   5.7603500e+00   3.5904258e+00   9.7304101e+00   5.3448332e-01   1.5987472e+00   3.4109962e+00   6.1914165e-01   3.0015762e+00   7.5250129e+00   1.3216421e+00
   1.1479876e+00   2.6231571e-01   9.0304786e+00   5.7784101e+00   4.6765589e+00   2.4597761e+00   2.6481336e+00   8.1302036e+00   4.5616951e+00   4.0700235e+00   5.1276439e+00   6.1421415e+00
   3.5442546e+00   8.3891049e+00   8.7200958e+00   1.9144614e+00   2.1893454e+00   1.2282193e+00   8.8668907e+00   1.9790651e+00   8.6217054e+00   8.4238542e+00   1.9524477e-01   4.0420119e+00
   1.0493060e+00   3.9364943e+00   6.6806367e+00   1.5241308e+00   4.3564535e+00   9.1713144e+00   8.5007619e+00   9.3714512e+00   7.4392747e+00   4.0713256e+00   9.9418885e+00   3.3785766e+00
   4.9714162e+00   9.2206413e+00   3.3290787e-01   8.1021304e+00   5.4688827e-01   3.9811747e+00   3.1322929e+00   8.0160120e+00   3.2503717e+00   1.3080784e+00   7.0596023e+00   2.8794837e+00
   8.0296450e+00   3.0085442e+00   4.8754994e+00   6.0657311e+00   1.6956929e-02   1.9738425e+00   2.9066619e+00   7.9164196e+00   5.6109234e+00   3.7550967e+00   6.5493276e+00   7.2575134e+00
   5.0659659e+00   5.9996940e+00   3.8581136e+00   3.2196995e+00   9.9448650e+00   1.3480468e+00   8.2738953e+00   7.4566893e+00   2.1972423e+00   2.1486013e+00   3.1674715e+00   5.6921842e+00
   8.8000758e+00   8.2020410e+00   5.4146394e+00   5.5018523e+00   4.1320037e+00   4.9586061e+00   5.8508416e+00   6.7036427e+00   8.6707280e+00   5.5812304e+00   5.4114075e+00   4.9025215e+00
   7.3173136e+00   5.4741473e+00   5.6779607e+00   1.2500831e+00   3.4664033e-02   9.5134062e+00   6.6663841e-01   5.3815954e+00   1.8666059e+00   7.7763511e-01   8.3608312e+00   4.1289711e+00
   3.5138342e+00   5.0148685e+00   9.3567325e+00   2.7518726e+00   2.7065211e+00   8.6179251e+00   8.9798839e+00   6.4839872e+00   3.9391140e+00   4.2843789e+00   1.1179115e+00   5.2510742e+00
   9.1417230e-01   6.1810900e+00   2.7090934e+00   4.9595517e+00   2.2529562e+00   9.2363733e+00   1.5382425e+00   2.6490624e+00   5.0071886e-01   9.3584214e-01   2.2961454e+00   2.6794917e-01
   9.9411234e+00   9.0280434e+00   2.2932850e+00   9.6057049e+00   2.2363131e+00   1.6172663e+00   3.2649532e+00   3.1769922e+00   6.0392352e+00   4.6467707e+00   1.2447463e+00   9.9591201e+00
   9.4182984e-01   3.9518820e+00   9.8587603e+00   8.2229490e+00   3.1435710e+00   8.1375916e+00   9.5239737e+00   1.2146633e+00   6.1364072e+00   3.6551026e+00   6.9385375e+00   6.7896742e+00
   6.2456779e+00   6.6399788e+00   3.5231326e+00   6.5012405e+00   9.4807088e+00   2.5140513e+00   5.0989947e+00   5.4948172e+00   9.8792277e+00   4.6737694e+00   2.2623193e+00   9.0013779e+00
   1.7144340e+00   6.9721633e+00   6.3329322e+00   9.6309582e+00   5.0096952e+00   9.7623324e+00   3.2112008e+00   2.6602008e+00   3.6452159e+00   4.4917402e+00   7.7015216e+00   6.8897575e+00
   1.1125402e-02   7.8228869e+00   2.1563617e+00   3.9571920e+00   7.3141305e+00   9.2345206e+00   7.4294206e+00   9.9916491e+00   3.8179358e+00   1.4631074e+00   9.0169370e+00   7.4786046e+00
   9.5523599e+00   4.7519126e+00   3.5683523e+00   1.4252566e+00   8.6802314e+00   3.0201428e+00   7.0641867e+00   6.8870263e+00   6.9474645e+00   1.3768758e+00   5.4170024e+00   8.2735729e+00
   2.3947743e+00   9.5899123e+00   9.8565130e+00   4.8988471e+00   8.2787580e+00   1.9043428e+00   8.5661110e+00   5.8511566e+00   3.8765855e+00   7.3317792e+00   2.5610804e+00   5.6417134e+00
   8.7449180e+00   8.9001538e+00   3.2242659e-01   1.6678336e+00   6.0663223e+00   8.1590307e+00   2.7266201e+00   1.3713589e+00   2.1173829e+00   8.7758216e-01   6.2725690e+00   5.0531413e+00
   5.5330945e+00   8.8257638e+00   8.3407914e-01   2.6928157e+00   8.9136527e+00   5.1647077e+00   2.3012541e+00   6.8588869e+00   8.9436868e+00   6.4858825e+00   6.8101246e+00   3.3262015e+00
   7.9861592e+00   7.1397826e+00   4.7248293e+00   5.1025424e+00   8.6627055e+00   6.4438287e+00   1.8295982e+00   8.8431366e-02   7.4838955e+00   5.4291877e+00   9.7847096e+00   7.2984484e+00
   3.5951729e+00   3.8984187e+00   2.2093980e-01   7.9368544e+00   1.9004740e+00   1.3448730e+00   9.8022253e-02   4.3960349e+00   3.8223225e+00   6.0227961e+00   6.3128028e+00   8.7624270e+00
   1.5515012e+00   6.0413741e+00   2.9254181e+00   3.4901248e+00   2.9411542e+00   7.7290807e+00   1.2026583e-01   6.9423473e+00   5.5400994e+00   3.2272821e+00   7.5667760e+00   3.6874686e+00
   4.6146445e+00   9.6716827e+00   2.4203195e-01   7.9665395e+00   5.9956732e+00   5.9346928e+00   2.2369516e+00   5.3170937e+00   4.2589305e+00   5.3726934e+00   4.8177749e+00   9.1998335e+00
   1.5524354e+00   5.5393047e+00   9.3151363e+00   1.0967127e+00   6.6986683e+00   8.9716001e+00   2.6738124e+00   5.9307032e+00   3.1771267e+00   3.1562858e+00   8.0654237e+00   6.4903150e-01
   9.0467997e+00   7.3628689e-01   4.2748807e+00   8.1968023e+00   6.3866343e+00   6.3181475e+00   8.6488878e+00   7.1082533e+00   7.5548723e+00   7.2003181e+00   2.5472727e+00   1.5132018e+00
   5.4662959e+00   2.6555965e+00   6.1399832e+00   5.3353370e+00   8.9704848e+00   7.9258968e+00   2.0894893e+00   4.3152648e+00   7.3821408e+00   5.6376245e+00   9.3727369e-01   3.8926602e+00
   3.2043032e+00   2.2582161e+00   6.9015807e+00   3.7445127e+00   8.9455873e+00   5.1800668e-02   6.2336426e+00   4.4636952e+00   5.8068767e+00   1.0388948e+00   4.3765139e+00   5.3011170e+00
   1.4838265e+00   2.5505552e+00   1.2767784e+00   7.8843587e+00   1.8730730e+00   5.6817659e+00   6.1238041e+00   6.6529984e+00   7.6670137e+00   3.0748533e+00   1.6753180e-02   7.1777306e+00
   6.0920774e-01   4.8758362e+00   8.9855789e+00   6.9063110e+00   9.7732738e+00   6.9492530e+00   6.8861124e+00   8.6242517e+00   3.6363166e+00   8.2838041e+00   7.7568503e+00   3.6246534e+00
   6.9919012e+00   4.9041305e+00   7.7252728e+00   6.6802313e+00   2.9807478e-01   1.0013186e+00   1.1529753e+00   7.2345589e+00   8.0140730e+00   8.6957599e+00   6.4349746e-01   1.8892142e+00
   8.9315193e+00   9.3588734e+00   9.4005272e+00   1.7509102e+00   7.4553208e-01   8.1471326e+00   2.0083556e+00   8.3907587e+00   9.0629497e+00   2.1706797e+00   9.5279289e+00   7.6668793e+00
   2.3711280e+00   8.2936952e+00   8.0213605e+00   8.6834789e+00   2.1285193e+00   6.4468539e+00   1.2908409e+00   2.1651228e+00   1.2387908e+00   3.4331963e+00   4.9847390e+00   7.9065865e+00
   5.9514056e+00   7.2915962e+00   2.4249812e-01   6.6477419e+00   2.0475450e+00   1.4308446e+00   2.2574824e+00   6.4664689e+00   1.1114204e+00   4.8211287e+00   3.5358624e+00   9.1591246e+00
   3.0290431e+00   4.2496437e+00   9.2586585e+00   2.0568838e+00   6.2332223e+00   2.4927923e+00   3.5334839e-01   8.5607530e+00   2.4798963e+00   3.7562874e+00   4.1518961e+00   4.9833454e+00
   4.7690800e-01   2.3058500e+00   9.9355499e-01   2.0724913e+00   3.3641284e+00   5.4109654e+00   2.0681798e+00   2.6186548e+00   1.9615677e-01   4.3405931e+00   5.2307088e+00   4.1255739e+00
   9.1175605e-01   1.3698519e+00   4.6082176e-01   7.5618271e-01   9.8073793e+00   1.9992484e+00   1.6941899e+00   1.5699031e+00   2.1593698e-01   7.3218558e+00   7.0419059e+00   8.2400863e+00
   1.2252508e+00   2.0199761e+00   7.1769712e+00   1.2957508e+00   7.9231523e+00   1.8169090e+00   9.9978959e+00   2.5909231e+00   6.0159659e+00   9.3241541e-01   1.9158881e+00   4.4137246e+00
   2.3040009e+00   4.8935124e+00   2.6616879e+00   8.4617202e+00   7.1734195e-04   2.5837408e+00   1.7336375e+00   4.9829904e+00   3.4091851e+00   5.8986609e+00   7.6418444e+00   2.7493774e+00
   5.5422537e+00   3.9754249e+00   9.3481328e+00   6.9829863e+00   9.1929148e+00   8.1913819e+00   4.9571403e+00   3.2661381e+00   7.2678880e+00   1.4985524e+00   4.7236487e+00   3.1068354e+00
   7.3634896e+00   8.1024785e+00   4.7327135e+00   7.5496671e+00   5.8827298e+00   2.1016003e+00   8.0150877e+00   5.3751254e+00   5.4652798e+00   2.0004615e+00   2.1239830e+00   6.2075227e+00
   1.7229240e+00   1.6690546e+00   6.2372293e+00   4.6465148e+00   1.7825309e+00   2.1459689e+00   8.9819367e+00   1.4234004e+00   8.0239891e+00   9.6026392e+00   3.4761191e+00   8.5684091e+00
   2.8098237e+00   4.6778855e+00   7.0676243e-01   6.0065635e+00   2.9573330e+00   6.7635749e+00   4.9363044e+00   3.8138639e+00   7.0519827e+00   8.6016062e+00   5.7748210e+00   1.1671927e+00
   9.3620594e+00   1.4984401e+00   4.7385122e+00   2.2270025e+00   9.8143716e+00   5.0627638e+00   9.2789347e+00   8.8669847e+00   8.3941127e+00   2.4574789e+00   7.2662806e-01   9.0661025e+00
   2.8739587e+00   1.2359807e+00   7.4987862e+00   2.8907035e+00   7.3168872e+00   9.5679258e+00   5.8014690e+00   3.3252019e+00   1.4484514e+00   7.2928824e+00   3.1767391e+00   7.3298148e+00
   2.0634882e+00   2.3669702e+00   6.7251056e+00   7.9653081e+00   9.4451525e+00   2.2425683e+00   9.4784588e+00   7.2196170e+00   2.3987717e+00   2.5787596e+00   6.6636409e+00   1.6045167e-02
   5.0289097e+00   3.4565873e+00   2.7581482e+00   2.6052179e+00   6.2365706e+00   8.9039583e+00   9.9757663e+00   8.8050980e+00   6.4766099e+00   3.6815874e+00   7.3926468e+00   8.9355445e+00
   8.1300692e+00   5.0790983e+00   6.1740044e+00   7.1413085e+00   3.8749624e+00   3.7427791e+00   1.5163852e+00   9.8435730e+00   4.1436944e+00   8.4691931e-01   3.2146771e+00   4.3362875e+00
   8.8008620e+00   7.7215745e+00   7.2580852e+00   2.1516079e+00   8.5348453e+00   9.7702557e+00   1.0227122e+00   4.4126126e+00   4.4850621e+00   8.6967077e+00   8.4116078e+00   8.4661446e+00
   8.2115016e+00   8.8879212e+00   6.4376510e+00   1.1869438e+00   3.9967323e+00   6.7586548e+00   7.0994981e+00   2.6828454e+00   8.7385662e+00   5.4293748e+00   9.8505901e+00   6.2674811e+00
   1.8461311e-01   1.0323597e+00   7.4257999e+00   1.7002543e+00   2.2626047e+00   9.9721296e+00   8.3418847e+00   3.1596966e-01   6.6687692e+00   2.5498542e+00   4.9426070e+00   6.3766361e+00
   5.7135395e+00   5.1068899e+00   3.8512398e+00   4.4812702e+00   1.8084536e+00   5.2319090e+00   7.3699429e+00   7.0483633e+00   1.2252438e+00   1.6763750e+00   2.6283625e+00   4.0165363e+00
   8.0276331e+00   6.8606769e+00   4.0689641e+00   4.9416937e+00   3.7048734e+00   9.9280724e+00   7.9036242e+00   7.1905788e-01   7.6827434e+00   2.2856316e+00   7.9902685e+00   1.6871944e+00
   5.5297933e+00   7.9403268e+00   7.7991306e+00   9.6411865e+00   2.7071201e+00   5.7740919e+00   8.5086081e+00   2.3299095e+00   6.4104329e+00   1.2655793e+00   8.1253533e+00   7.0030807e-01
   9.8159677e+00   1.7502017e+00   1.0036076e-01   1.7035552e-01   6.6090605e+00   7.5339212e+00   8.7024452e+00   3.5893654e+00   5.2444026e+00   1.1063212e+00   7.0332691e+00   1.4538329e+00
 9.7445960e+00   5.2367927e+00   9.0728578e+00   9.4282354e+00   6.0721175e+00   4.3355280e-01   3.7105043e+00   2.8425968e+00   1.9527763e+00   7.8312794e+00   7.1717088e+00   3.4608275e+00
   1.3745888e+00   1.2328917e+00   6.9907313e+00   9.8353435e+00   3.8760148e+00   3.4554503e+00   4.8194530e+00   6.5897112e+00   1.9384950e-01   8.1084229e+00   2.5820638e+00   1.1992880e+00
