   4.6999569e+00   1.7712104e+00   2.8319462e+00  -2.5929270e+00   6.1806826e-01  -1.0415871e+01   1.4069090e+01  -1.3597807e+01   5.9590253e+00  -5.0912778e+00   3.6227902e+00   4.3612811e+00   1.2538740e+01  -1.5533126e+01   2.8254392e+00  -6.0568742e+00  -1.6160391e+01   1.8180934e+01  -6.7493895e+00  -1.3938036e+01   8.1534900e+00  -1.4739998e+01   9.6192037e+00   6.5415487e+00  -1.1634555e+01  -3.4613959e+00   2.6057790e+00  -8.1392809e+00   4.9236957e+00   3.4783046e+00  -1.0012212e+01  -2.0445841e+01  -2.5245659e+00  -5.9325672e+00  -9.0843572e-01  -1.1437053e+01  -1.1755720e+00  -8.4872545e-01   3.1256842e+00  -4.4658395e+00
   2.4976405e+00   1.1435179e+01   6.0565102e+00   8.1427263e+00   9.3531125e+00  -1.1711655e+00   7.2826769e+00  -2.8203377e+00   2.7435016e+00  -1.9147140e+01  -2.6589271e+00   1.2877343e+01   2.8697400e+01  -3.4736347e+01  -3.4202581e+00  -7.1225179e+00  -1.2106235e+01   1.9625913e+01  -1.5220490e+01  -6.8997132e+00   7.1629190e+00  -1.7339627e+01   5.4640746e+00   3.2224507e+00  -8.8815137e+00  -1.3811333e+01  -3.8010295e+00  -1.5581464e+00   1.5456407e+01  -2.5875446e-01  -1.5832374e+01  -1.9759551e+01   7.2031348e+00  -1.6799464e+01  -1.2429523e+01  -1.1587685e+01  -1.5088529e+01  -8.7266977e+00   2.7250236e+00   3.5155320e+00
   2.8306029e+00  -2.9237077e+00  -8.9531777e+00  -1.9663896e-01   7.9942853e+00   1.5836534e+01  -1.8917197e+01   3.0643994e+00   7.2610409e+00  -1.6965944e+01   2.3756245e+00   6.3498748e+00   6.6571086e+00  -5.8375816e-01  -1.2755822e+01  -8.3117258e-01   1.2813869e+01  -2.3102526e+01  -4.6773149e+00   2.1557982e+01  -7.6112261e+00   1.0640120e+01   2.0672975e+00  -1.3143179e+01   3.0416018e+00  -8.4119928e+00  -5.7537064e+00   1.8622978e+00   1.0918454e+00   4.8211881e+00   5.3892353e+00   8.5222748e+00   1.1277020e+01   1.9412604e+00  -1.7628769e+01  -6.7111980e-01  -5.0094403e+00   9.6446447e+00   6.6476142e+00   3.5181768e+01
   5.7452658e+00  -4.1218885e+00   2.1471360e+00  -2.0055918e+00   1.2785481e+00  -2.1450681e+01   2.1475176e+01  -9.0281167e+00   7.6423566e+00   2.9249682e+00   4.3710534e+00  -9.9738681e+00   4.1065688e+00  -6.1966825e+00   6.5805509e+00  -1.7136479e+00  -2.0284455e+01   1.2182197e+01  -7.1156375e+00  -1.3931768e+01   5.9960502e+00  -1.0258415e+01   5.4621304e+00   5.9142460e+00  -7.3487172e-02   6.6473601e-01   4.3922280e+00   1.8277761e-01   7.7156749e+00   6.0107162e+00  -1.3930973e+01  -1.8822588e+01  -1.9577698e-01   5.6736324e+00   1.3203403e+01  -1.1684023e+01   7.2442703e-01  -3.0186115e+00   5.1119858e+00  -1.3994571e+01
  -3.8946212e+00  -9.1648297e+00  -6.8776335e+00  -5.1583021e+00  -1.4225758e+01   1.0214115e+01  -1.6696693e+01   8.1686055e+00  -9.6274584e+00   2.6086134e+01  -5.0511757e-01  -1.2140179e+01  -3.6532765e+01   4.8859857e+01   7.7948294e+00   8.0199812e+00   2.3043376e+01  -2.5399067e+01   2.4685273e+01   1.2171816e+01  -1.0873213e+01   2.9231291e+01  -1.1599371e+01  -3.7038479e+00   7.4163914e+00   2.2368026e+01   1.7362441e+00   8.9905465e-01  -2.5787109e+01  -3.2225017e+00   2.6410308e+01   3.1606514e+01  -9.8611940e+00   1.5776193e+01   1.3869895e+01   2.3763116e+01   1.8755488e+01   7.7420801e+00  -1.1110426e+01  -6.3906788e+00
  -2.5247954e+00  -6.9270779e+00  -2.4688549e+00  -1.1960472e+00  -3.4169312e+00  -1.5439399e+01   5.8991888e+00   9.3938065e+00  -1.9449924e+00   1.4005017e+01  -1.2588335e+00  -1.7066403e+01  -1.4915581e+01   2.0832987e+01   7.5264325e+00   9.1346115e+00  -1.4232329e+00  -1.3642117e+01   6.0227181e+00   9.1997777e-01  -3.9662102e+00   1.0194860e+01  -8.1102048e+00   3.4754460e+00   1.4399640e+01   1.3211002e+01   2.1499197e+00   1.0040252e+01  -2.2211714e+00   1.5798279e+00  -2.1637761e+00   9.0187450e+00   4.0924071e+00   1.6322323e+01   1.7885311e+01   6.2430681e+00   5.1059941e+00  -4.5071700e+00   4.3227144e-01  -1.2273619e+01
  -4.4088353e+00   6.1938455e+00   6.8077883e+00   6.5110236e+00  -1.6233685e+00   2.0857219e+01  -2.8693247e+00  -7.9959852e+00   4.2144046e-01   1.0483314e+01   7.2847950e+00   7.0282552e-02  -1.0555151e+01  -8.5578370e-01  -2.0850515e+00  -1.2671447e+01   1.1103286e+01   1.9689094e+01   8.4707264e+00   5.0811892e+00  -2.9243728e+00  -4.7054598e+00   4.5079016e+00  -3.8254409e+00  -7.9336811e+00  -1.1956426e+01   5.5297169e+00  -1.9873380e+01  -1.6065913e+00  -1.1159819e+01   1.5436743e+01  -3.2389893e+00  -2.8809174e+01  -3.9927742e+00   7.9028638e-01  -8.4870905e-01   1.7991171e+00   4.9492575e+00  -2.3550516e+00  -1.4847802e+01
  -1.1395245e+01   8.1030848e+00   4.1772291e+00   2.9106400e+00  -8.0157896e+00   1.1003275e+01  -7.2519330e+00   2.2856250e+00  -5.0717724e+00   1.3024100e+01   3.0628487e-01   3.1181711e+00  -1.5283370e+01   1.4225458e+01   6.1924376e+00  -4.4693286e+00   1.3203395e+01   4.8218129e+00   1.5369248e+01   5.5404229e+00  -2.7029705e+00   4.7781410e+00  -3.6043353e+00   4.3271127e+00  -9.3360645e-01   5.7078057e+00   3.7098821e+00  -1.1223828e+01  -6.2820179e+00  -9.9674318e+00   1.5074015e+01   1.1061626e+01  -2.1209984e+01  -2.2197175e+00   5.1486588e+00   8.4042275e+00   4.3788964e+00  -4.3706525e+00  -6.3177831e+00  -1.7880593e+01
  -1.4268052e+00   1.1981258e+00  -9.6144027e+00  -3.6758911e+00   1.1261809e+00   8.2000198e+00  -1.9786420e+01   7.9174004e+00  -2.1588664e-02  -1.8732782e+01  -5.0726793e+00   1.3625290e+01   1.0577457e+01   4.0605566e+00  -3.7630001e+00   5.1690382e+00   1.0764698e+01  -3.0245246e+01   1.3262589e-01   1.8078648e+01  -6.2028393e+00   1.3243113e+01  -2.7595788e+00  -2.5780581e+00   2.3855853e+00   6.5657923e+00  -7.9997841e+00   2.8293692e+00  -2.0108679e+00   4.0024234e+00   2.2150379e+00   1.4402225e+01   1.8756651e+01  -7.5783205e-01  -1.8205156e+01   7.0350820e+00  -5.6645186e+00   4.3113698e+00   1.1739534e+00   3.4587804e+01
   1.2815925e+01   4.1298199e+00   7.7696214e+00   9.9843221e+00   5.8438786e+00   1.6854902e+01   1.0096659e+01  -1.5518868e+01  -3.3551766e+00  -5.1834834e+00   3.8461447e+00   1.3857846e+00   1.9948089e+01  -3.2647464e+01  -6.2690900e+00  -1.1531766e+01  -6.4723722e+00   3.2930972e+01  -8.1396612e+00  -8.4484105e+00   6.5763073e-01  -1.9081718e+01   1.0353480e+01  -3.5232531e+00  -2.3732980e+01  -2.1820959e+01  -4.9134014e-01  -2.1204761e+01   3.2191947e+00  -8.2531847e+00  -3.4632398e+00  -2.8446278e+01  -6.5430174e+00  -1.1470584e+01  -1.2302311e+01  -5.7620476e+00  -8.8726646e+00   1.2962088e+01  -2.9826209e+00   2.2679696e+00
  -7.2497444e+00   1.6197403e+00   3.3572458e+00  -7.8141254e+00  -7.0624575e+00  -7.3390481e+00   8.2051240e+00  -1.0612867e+01   1.3186740e+00   8.8244392e+00   4.5524157e+00   4.0087986e+00  -6.5417323e+00   6.1040869e-01   3.0616719e+00  -2.8854306e+00  -5.3591031e+00   1.5387134e+01   6.9809326e+00  -1.2214946e+01   6.0852707e+00  -1.2561139e+01   7.4595537e+00   1.0691621e+01  -8.4987558e+00   2.2873507e+00   7.5645717e+00  -1.3280152e+01  -2.7473638e+00  -3.4396159e+00   1.4255692e+00  -7.0922762e+00  -1.5903754e+01  -1.5655556e+00   2.4360814e+00  -4.8972959e+00   7.0575088e+00  -9.0326412e-01   2.4584143e+00  -1.3747575e+01
   3.8265199e+00  -6.7216014e-01  -2.5290989e-01   4.7645982e+00   9.2307834e+00   6.8011603e+00  -3.2615481e-01  -4.2219663e+00   1.1719128e+01  -7.5116209e+00   7.0146041e+00  -2.8370669e+00   3.9921861e+00  -8.9646871e+00  -7.0822418e+00  -8.2883272e+00   2.4440641e-01   1.9313129e+00  -8.4069099e+00   9.4133616e+00  -2.0779521e+00  -1.6894757e+00   5.3541311e+00  -1.0162271e+01   3.4125838e+00  -1.4867325e+01   3.9922241e-01  -1.5282275e+00   1.0135573e+01   3.0742889e+00  -4.4487471e-01  -7.4859021e+00  -4.2347747e+00   1.5681670e+00  -1.6791953e+00  -1.1131471e+01  -5.0735959e+00   3.2881393e+00   7.5517876e+00   6.2418228e+00
  -1.1754827e+00  -8.5109908e+00  -1.1142542e+00  -9.9740292e+00   7.6175100e+00  -1.3943029e+01   6.4667555e+00  -9.0273265e-01   5.6657242e+00  -7.3891693e+00   1.5317495e+00   7.7717638e-01   3.9055825e+00  -1.6827448e+01  -1.5745211e+01   7.1651038e+00  -1.0589457e+01   2.6339625e+00  -1.3987214e+01  -1.2446793e+01   8.1059176e+00  -1.6411745e+01   6.1782854e+00  -2.5568731e+00   6.3022954e+00  -1.3101192e+01   1.9862957e+00   1.5258745e+01   8.5693085e+00   6.6049538e+00  -1.3340472e+01  -5.4150389e+00   1.1548499e+01   3.8361707e-03  -6.9919555e+00  -1.4737701e+01   6.3325262e-01  -2.7195646e-01   1.3221000e+01   1.0413077e+01
  -1.7103683e+01   8.0157355e+00   3.5169296e-01  -7.0525110e+00  -1.0693853e+01   4.4533178e+00  -1.4789715e+01   9.2566450e+00  -1.0842105e+01   2.0510424e+00  -8.0005757e+00   1.6671082e+01  -8.6510383e+00   1.1396884e+01   2.6647389e+00   6.4560244e+00   1.2985405e+01  -9.4301464e+00   1.3419493e+01   2.0158951e+00   8.8579906e-01   3.3070135e+00  -6.4043568e+00   9.6801192e+00   1.8974961e+00   1.2993840e+01  -6.7846068e-02  -7.6251868e-01  -7.6347586e+00  -7.2470738e+00   9.6079395e+00   2.1917304e+01  -4.3364794e+00  -7.4145390e+00  -7.1732701e+00   1.1650759e+01   3.5478940e+00  -6.6902323e+00  -5.6251709e+00  -1.1554334e+00
  -3.6705414e+00   2.7206807e-01   3.3340163e+00   3.3054262e+00  -3.5514900e+00   7.7224552e+00   2.2529376e-01   2.4450515e+00  -9.7293946e+00   1.3127926e+01  -3.2868682e-01  -6.4455549e+00  -8.7880920e+00   3.5223229e+00  -9.1708494e-01   2.0758809e+00   7.4026989e+00   6.9846244e+00   9.2557910e+00  -5.4200436e-01  -4.6386476e+00  -1.7471362e+00  -2.4063975e+00   2.1951712e+00  -3.7441278e+00  -1.2948325e+00   2.3941778e+00  -8.9010811e+00  -6.2347919e+00  -1.0735291e+01   6.2907856e+00   2.1051705e+00  -7.9789734e+00   3.2387658e+00   1.1493970e+00   8.5778669e+00   1.8348352e+00   4.0944626e+00  -3.7123992e+00  -8.4292803e+00
   8.5395016e+00  -4.8725914e+00  -3.6127643e+00  -4.7167839e+00   3.6100057e-01  -1.3929636e+01   6.9994492e+00  -2.9304006e+00   2.1648053e+00  -7.1786958e+00  -2.2715270e+00  -2.6084502e-01   9.9313124e+00  -2.6636910e+00   3.9913159e+00   4.0610248e+00  -1.2670188e+01  -5.3397030e+00  -7.4228634e+00  -7.9308416e+00   3.9793734e+00   2.1699241e-01   9.9264461e-01   2.2920837e+00  -1.1800679e+00   6.8598389e+00  -2.7427059e+00   7.7885879e+00   3.5900757e-01   9.2257896e+00  -1.0623406e+01  -6.4051237e+00   1.5389449e+01   9.2419837e-01   1.0771837e+00  -2.7101496e+00   6.7611454e-02   3.4552318e-01   1.7821030e-01   7.4820848e+00
  -1.7781936e+00   7.2774499e+00   6.3916024e+00  -8.5325013e+00  -9.6220612e+00  -1.3473966e+01   1.5984430e+01  -1.6087204e+01  -2.9185799e+00  -1.7977767e+00  -1.4727239e+00   1.4652481e+01   1.2249012e+01  -1.5077045e+01   1.0945619e+01  -3.7080414e+00  -1.8353311e+01   2.4967205e+01   8.3605099e-01  -2.4173251e+01   1.2439459e+01  -2.0939461e+01   8.8762706e+00   1.8739804e+01  -1.8536607e+01   7.1100309e+00   4.2690775e+00  -1.6063673e+01   2.8250890e-01  -1.8865159e+00  -8.8077164e+00  -1.8688173e+01  -7.9925704e+00  -1.2966051e+01  -1.8703864e+00  -6.1930200e+00   1.4409836e+00  -2.7131483e+00  -3.7410421e+00  -1.3577849e+01
   5.8445022e+00  -4.2323777e+00  -1.0294803e+01  -1.3730551e+01  -9.4825870e+00  -1.3738835e+01  -5.8294946e+00  -4.0772723e+00   5.3304680e+00  -9.1412866e+00  -3.7122844e+00   1.0269810e+01   1.3624929e+00   2.2034376e+01   1.4904299e+01   3.9010105e+00  -6.0357916e+00  -2.6251139e+01   2.0157938e+00  -9.8712655e-02   3.8738714e+00   1.7637691e+01  -1.7351664e+00   4.4376692e+00   1.1109043e+00   2.7108082e+01  -4.0902173e+00   8.1765715e+00  -9.4064323e+00   1.6252797e+01   8.8843243e-01   1.0388677e+01   1.2959707e+01   8.5483747e-01   3.6735509e+00   3.9030535e+00   8.4386557e+00  -2.5244400e-01  -5.4464575e+00   1.2613517e+01
  -1.7556075e+00   7.2159967e+00   8.1370915e+00   1.0343304e+01  -6.9693676e+00   4.0006514e+00   6.7394365e+00   4.7800906e+00  -1.4501563e+01   1.5274289e+01  -5.4379733e+00  -7.4510417e+00  -4.4967986e+00   3.7927241e+00   1.2566076e+01  -2.0306209e-01   2.0074222e+00   1.3513786e+01   1.0192894e+01  -4.0253752e+00  -3.5771580e+00   9.8050143e-01  -8.3219890e+00   7.7470469e+00  -3.7593150e+00   7.3520371e+00   7.6092154e-01  -8.8487565e+00  -3.9373602e+00  -1.2525229e+01   3.1859936e+00  -6.5145144e-01  -9.6561807e+00  -8.2038947e-01   1.1440379e+01   1.2991680e+01  -1.9415982e+00  -3.7745445e+00  -1.2861878e+01  -2.5628889e+01
   7.3084463e+00  -7.7859841e+00  -3.7836473e+00  -3.3154267e+00   1.3960152e+01  -3.1596227e+00   2.0541569e+00  -1.2508271e+00   6.8400870e+00  -1.9749620e+01   1.5329477e+00   1.4350823e+00   1.8566156e+01  -2.6896709e+01  -1.9475532e+01   4.1809080e+00  -8.4494711e+00  -3.0529548e+00  -1.9990969e+01  -1.5978632e+00   2.1501247e+00  -1.2886237e+01   7.3322116e+00  -9.1610063e+00   1.8062249e+00  -2.0148508e+01  -3.4486015e+00   1.0796551e+01   1.1747829e+01   7.1533574e+00  -1.5448322e+01  -1.1248266e+01   2.1395919e+01  -5.3233913e-01  -1.7246687e+01  -1.3957116e+01  -8.4744074e+00   7.5080475e+00   1.3490155e+01   2.9463044e+01
  -5.9244249e+00  -1.0235123e+01  -3.5395269e+00  -2.9439430e+00  -5.5972830e-01   1.2533925e+01  -1.6748792e+01   1.2529656e+01  -6.6001030e+00   1.6025573e+01   1.0844686e-01  -9.6118953e+00  -2.8510582e+01   2.1917654e+01  -1.4123221e+01   9.2972064e+00   2.1349575e+01  -1.3952498e+01   8.3695195e+00   7.3305755e+00  -5.4780333e+00   1.2683845e+01  -7.9946599e+00  -1.3149962e+01   1.2420163e+01  -3.5020925e+00   1.2574440e+00   1.5684046e+01  -1.3700459e+01  -2.9516895e+00   1.7062724e+01   2.6866465e+01  -3.0009320e+00   7.8948617e+00   1.1710001e+00   1.0535025e+01   1.2168369e+01   4.0703821e+00  -4.0573639e-02   2.1112944e+00
   4.6129791e-01   7.3562938e+00   2.9481840e+00   4.2453840e+00  -5.3197912e+00  -1.3587587e+01   1.1017799e+01  -3.2845352e+00   4.8408678e+00   4.1740969e+00  -3.1737517e-02  -1.7192085e+00   1.1318524e+00   9.2536645e+00   2.0785722e+01  -6.8604985e+00  -1.0477977e+01   5.2917612e+00   3.5508724e+00  -3.1500402e+00   3.1837020e+00   5.0645371e+00  -2.0112583e+00   1.0109594e+01   4.9746638e-01   1.5653329e+01   1.5393195e+00  -4.1261150e+00   3.5157905e+00   3.3155209e+00  -3.5034525e+00  -6.5783503e+00  -8.1482868e+00   1.9840239e-02   1.8232088e+01  -9.8205076e-01  -1.3153541e-01  -1.2529037e+01  -5.5493220e+00  -2.3807481e+01
  -8.3438030e+00   2.3332063e+00  -1.8498989e-01  -2.2028740e-01  -5.4597147e+00   1.9492354e+01  -1.6515139e+01   4.9239190e+00  -7.4257464e+00   7.8125847e+00  -9.0116834e-01   4.4318159e+00  -1.4724645e+01   1.3301578e+01  -3.2935402e+00   4.7667106e-01   1.9974120e+01  -6.4499964e+00   1.3037320e+01   1.0757360e+01  -6.1597367e+00   8.1831828e+00  -4.0487748e+00  -3.3241585e+00   1.4210073e-01   1.2146878e+00   4.7736010e-01  -6.6345306e+00  -9.8937462e+00  -8.8701222e+00   1.7997367e+01   1.7740190e+01  -1.1542021e+01  -8.6987396e-01  -5.0730949e+00   1.1341073e+01   4.5521732e+00   4.9551144e+00  -5.2103079e+00   1.6476071e+00
   4.8925685e+00   1.5099894e+01   1.2372520e+01   3.9578420e+00  -1.3912892e+00  -3.0585835e+01   3.4918959e+01  -1.1871317e+01  -2.8791501e+00  -1.2259970e+01  -7.2912340e+00   1.1203655e+01   3.8141848e+01  -3.9625447e+01   1.9064480e+01  -4.9328265e+00  -3.8795200e+01   3.8707751e+01  -1.3902291e+01  -3.3625184e+01   1.6999926e+01  -3.0791364e+01   6.5751960e+00   2.6215423e+01  -1.8250223e+01   5.1460648e+00  -1.0720697e-01  -9.0731451e+00   1.7252250e+01   9.8401453e-02  -3.2944886e+01  -3.9543203e+01   7.6258199e+00  -1.8383895e+01   3.5152385e+00  -1.2834994e+01  -1.4220481e+01  -1.7110311e+01  -4.0963141e+00  -2.3828157e+01
   1.3614149e-01   6.9046988e+00  -1.2668565e+00   4.6962869e+00  -6.8513669e-01   2.9033089e+00  -4.0707724e+00   1.7293636e+00   6.5814776e-02  -6.5760460e+00  -2.2317161e+00   5.9909993e+00   9.1519190e+00   9.2975268e-01   6.8779280e+00  -3.1854286e+00   1.8636688e+00  -5.4007368e+00   2.3918665e+00   7.6740562e+00  -2.6825932e+00   6.2733252e+00  -1.4538042e+00   3.7406526e+00  -3.7807699e+00   6.5549439e+00  -3.5721498e+00  -6.0961154e+00   5.5573154e-01  -4.4658992e-01  -3.7161582e-02  -3.0640505e-01   3.1763813e+00  -2.8685966e+00  -3.2519616e+00   4.2192816e+00  -5.4856011e+00  -3.2626302e+00  -3.2652973e+00   4.7209188e+00
   7.2554707e+00  -6.0245734e+00  -1.1067427e+01  -6.3258555e+00  -4.7118987e+00  -1.1592877e-01  -1.3024926e+01   4.1531731e+00   5.5328941e-01  -8.1077133e+00  -4.6475300e+00   2.7636942e+00  -2.3369838e-01   2.1757509e+01   8.2239442e+00   6.2627264e+00   4.9648016e+00  -3.3847619e+01   2.7962888e+00   1.2384041e+01  -5.5159015e+00   2.3661911e+01  -6.2953288e+00  -3.7914586e+00   5.7494932e+00   1.9757231e+01  -7.0349585e+00   8.3689527e+00  -9.0018149e+00   1.0496048e+01   5.0385881e+00   1.5940317e+01   1.7067192e+01   6.3412515e+00  -1.4162919e-01   1.0476837e+01   3.3676270e+00   6.3942475e+00  -5.9914210e+00   2.1569068e+01
